3.651315789473684070e+00 2.042596034585792975e+00 1.483285098629637429e-02
1.095394736842105132e+01 9.947225147235660980e-01 8.729614642359254453e-03
1.825657894736841769e+01 4.555589665041086533e-01 6.925594222166626436e-03
2.555921052631578760e+01 2.355122590826086437e-01 7.787781394573172443e-03
3.286184210526315752e+01 1.103796839737070101e-01 1.043746459391639396e-02
4.016447368421052033e+01 5.339973363494987524e-02 2.209980205112821450e-02
4.746710526315789025e+01 5.620617636326841193e-02 2.698870464624538723e-01
5.476973684210526017e+01 1.304913915082064335e-01 1.734447281949409725e-02
6.207236842105263008e+01 2.777537405159296036e-01 1.284663867957059301e-02
6.937500000000000000e+01 5.201239884695616489e-01 1.154625773057942929e-02
7.667763157894736992e+01 7.904156382673739323e-01 1.424704055131742648e-02
8.398026315789473983e+01 1.112611325056444667e+00 1.209582945639858451e-02
9.128289473684209554e+01 1.502565330533853327e+00 1.334938385117558947e-02
9.858552631578946546e+01 1.991674093482701302e+00 1.493733258234172800e-02
1.058881578947368354e+02 2.597098440946902453e+00 1.645698912692521512e-02
1.131907894736842053e+02 3.269320750630195782e+00 1.508356760292133177e-02
1.204934210526315752e+02 3.910827965483068880e+00 3.070480376154353583e-02
1.277960526315789451e+02 4.421146519811591347e+00 3.227092668324038627e-02
1.350986842105263008e+02 4.733772574444317982e+00 2.825466668176224161e-02
1.424013157894736992e+02 4.850268022157762537e+00 1.681229037223796186e-01
1.497039473684210407e+02 4.924353433359851984e+00 3.993687657788306811e-01
1.570065789473684390e+02 4.964826628249768170e+00 8.823209758662952096e-01
1.643092105263157805e+02 5.068632282656179378e+00 3.586225956759172551e-01
1.716118421052631504e+02 5.092435234420536361e+00 7.867679088332407034e+00
1.789144736842105203e+02 5.056845206600026899e+00 3.164726449067205127e+00
1.862171052631578618e+02 5.099477918141468891e+00 2.835460771966015203e-01
1.935197368421052602e+02 5.198500444316128899e+00 5.769504278997696911e-01
2.008223684210526017e+02 5.328189438542007217e+00 4.368737106886951826e-01
2.081250000000000000e+02 5.348637937434171263e+00 7.850685197908700275e+02
2.154276315789473415e+02 5.461730311777031943e+00 6.518118521499483009e+00
2.227302631578947398e+02 5.542345510719621338e+00 3.799341514793660668e+00
2.300328947368420813e+02 5.648003889963139734e+00 2.479698715822196697e-01
2.373355263157894797e+02 5.566952365029271377e+00 4.805165145378536423e-02
2.446381578947368212e+02 5.480203055828884118e+00 5.768816238185048295e-02
2.519407894736842195e+02 5.365319139841959739e+00 2.904573959556343635e-02
2.592434210526315610e+02 5.195013025872381895e+00 8.209880163601327926e-03
2.665460526315789593e+02 5.030563975298819379e+00 8.336071264454325211e-03
2.738486842105263008e+02 4.843704544207760421e+00 6.088159098643129361e-03
2.811513157894736423e+02 4.657643677521154046e+00 6.052498395644408634e-03
2.884539473684210407e+02 4.466619072272512092e+00 1.283763633753225511e-02
2.957565789473684390e+02 4.276728586699160672e+00 1.172728546616652948e-02
3.030592105263157805e+02 4.034568382044730228e+00 1.050265532993955100e-02
3.103618421052631220e+02 3.785062828461947859e+00 9.345676175033351338e-03
3.176644736842105203e+02 3.540112509079474279e+00 7.843308408732142106e-03
3.249671052631579187e+02 3.296787734321553032e+00 8.496899729230112525e-03
3.322697368421052602e+02 3.054859018927174930e+00 6.756513415914045841e-03
3.395723684210526017e+02 2.796486791039894726e+00 7.175046332443899694e-03
3.468750000000000000e+02 2.551149897968745694e+00 5.873277922235351119e-03
3.541776315789473415e+02 2.304838993954910098e+00 6.094234590074058648e-03
3.614802631578946830e+02 2.068915375576931837e+00 6.225804106418958428e-03
3.687828947368420813e+02 1.845371004621902067e+00 7.643388405031515363e-03
3.760855263157894797e+02 1.619411763374007496e+00 5.573388690374959757e-03
3.833881578947368212e+02 1.399946043862199119e+00 6.159731588643973729e-03
3.906907894736841627e+02 1.188889489271637068e+00 5.559624910325130370e-03
3.979934210526315610e+02 9.770376100673514586e-01 5.064950393781833017e-03
4.052960526315789593e+02 7.733927609659181357e-01 5.151979320763565989e-03
4.125986842105263008e+02 5.843595440155819887e-01 5.999241073258511879e-03
4.199013157894736423e+02 4.087221116613237726e-01 5.701023386151003042e-03
4.272039473684210407e+02 2.545792041939076711e-01 7.072103245382590705e-03
4.345065789473684390e+02 1.238456578323692270e-01 1.132053420322727544e-02
4.418092105263157805e+02 4.179002004969856188e-02 6.061572785134954067e-02
4.491118421052631220e+02 0.000000000000000000e+00 1.431190583782161047e-02
4.564144736842105203e+02 1.880838766170089826e-02 3.514347378365797157e-03
4.637171052631579187e+02 1.149580041422133547e-01 3.332347624785778929e-03
4.710197368421052033e+02 2.927332205833641510e-01 3.077220696523155427e-03
4.783223684210526017e+02 5.502812290720360267e-01 3.529839045189023423e-03
4.856250000000000000e+02 9.155288024991818929e-01 3.645629462276816710e-03
4.929276315789473415e+02 1.412749300228324678e+00 4.410941467844483460e-03
5.002302631578946830e+02 2.042908237783762626e+00 5.398415810079768180e-03
5.075328947368420813e+02 2.821593425532349819e+00 6.358136224062854551e-03
5.148355263157894797e+02 3.784738044282926595e+00 7.237362117048091494e-03
5.221381578947368780e+02 4.927622800611507259e+00 8.971547034237074836e-03
5.294407894736841627e+02 6.214647492942905416e+00 9.412519876381485878e-03
5.367434210526315610e+02 7.795832572847587016e+00 1.411742982953708911e-02
5.440460526315789593e+02 1.001486496216807964e+01 1.440655027116329381e-02
5.513486842105262440e+02 1.175432806921019946e+01 3.243360500634826643e-02
