3.664473684210526105e+00 1.953252495196542782e+01 8.373227946321259649e-03
1.099342105263157876e+01 2.985203983448372611e+01 1.821226054868273561e-02
1.832236842105263008e+01 4.403426267850687736e+01 2.372622037382298224e-02
2.565131578947368496e+01 5.997566284433320760e+01 2.740575847001484183e-02
3.298026315789473273e+01 7.154216119805413143e+01 3.520719604231040828e-02
4.030921052631578760e+01 8.043926830869911271e+01 4.033905983364621112e-02
4.763815789473683537e+01 8.923916123495668273e+01 4.231246994537137679e-02
5.496710526315789025e+01 9.487616555429903542e+01 4.380758244547897778e-02
6.229605263157894512e+01 1.004553671210930048e+02 4.753139824774298833e-02
6.962500000000000000e+01 1.042986170559458543e+02 4.774517239247177275e-02
7.695394736842104066e+01 1.102181520756090976e+02 4.850620434734247838e-02
8.428289473684210975e+01 1.126504181044104058e+02 5.052492567377665778e-02
9.161184210526315042e+01 1.122168343610474039e+02 5.196105861505388723e-02
9.894078947368420529e+01 1.179669958750779699e+02 5.185903499747332446e-02
1.062697368421052602e+02 1.232874270197273887e+02 4.966193970476534547e-02
1.135986842105263008e+02 1.405993574650357232e+02 5.070599757654675743e-02
1.209276315789473699e+02 1.634182124441490771e+02 2.606004162315037065e-02
1.282565789473684106e+02 1.934851051325946116e+02 3.950296578652599117e-02
1.355855263157894797e+02 2.080008940484190418e+02 3.297973516588822984e-02
1.429144736842105203e+02 2.265258804168119013e+02 2.584508926771892506e-02
1.502434210526315610e+02 2.076583349638263201e+02 3.444951917068919678e-02
1.575723684210526301e+02 2.304930455186699021e+02 1.682705851282598544e-02
1.649013157894736707e+02 2.290169134515969915e+02 3.357002322409502471e-02
1.722302631578947398e+02 2.469632728714622374e+02 2.006610919793998596e-02
1.795592105263157805e+02 2.643544763969357518e+02 3.637038850204073193e-02
1.868881578947368212e+02 2.566804423783891593e+02 3.501565416487353172e-02
1.942171052631578902e+02 2.692224641579292665e+02 3.887225400388608088e-02
2.015460526315789309e+02 2.791902917410627651e+02 2.690017449496514071e-02
2.088750000000000000e+02 3.014005771895907628e+02 2.542232318861796167e-02
2.162039473684210407e+02 3.248537730413216877e+02 1.240087840112060261e-02
2.235328947368420813e+02 3.362126619662988105e+02 2.169242737845453531e-02
2.308618421052631504e+02 3.395404209586297384e+02 1.359935473113350717e-02
2.381907894736841911e+02 3.688698467929323783e+02 4.180999036141430474e-03
2.455197368421052602e+02 3.591161260277320935e+02 1.630935493601223460e-02
2.528486842105263008e+02 4.050194670464777573e+02 2.446372210521411544e-02
2.601776315789473415e+02 4.012341811941712422e+02 2.446505631788795793e-02
2.675065789473684390e+02 4.042280237035507753e+02 1.464245217142931370e-02
2.748355263157894797e+02 4.222603997028649019e+02 1.649789562435201307e-02
2.821644736842105203e+02 4.159718401832234349e+02 2.683039031172637992e-02
2.894934210526315610e+02 4.413650337382296129e+02 1.009959092636125710e-02
2.968223684210526017e+02 4.360260405421265091e+02 1.554287526755909754e-02
3.041513157894736423e+02 4.460021419226683292e+02 2.338812823381964529e-02
3.114802631578947398e+02 4.415589064109360606e+02 2.814122674215595310e-02
3.188092105263157805e+02 4.373335684440652926e+02 2.486124397811973960e-02
3.261381578947368212e+02 4.398052932821159402e+02 2.824051321060510114e-02
3.334671052631578618e+02 4.448238496394562276e+02 2.926634538518761361e-02
3.407960526315789593e+02 4.360590317863781706e+02 2.871082175719520332e-02
3.481250000000000000e+02 4.351801286346143911e+02 2.921466148137034577e-02
3.554539473684210407e+02 4.299887404666726525e+02 3.319094559794476956e-02
3.627828947368420813e+02 4.260659509260568711e+02 3.339019142571004323e-02
3.701118421052631220e+02 4.255324222806649459e+02 3.335718868277998822e-02
3.774407894736841627e+02 4.221768159485024512e+02 3.597424988597900525e-02
3.847697368421052602e+02 4.183620959501938046e+02 3.450919086336863562e-02
3.920986842105263008e+02 4.134766056621618873e+02 3.816984859597082752e-02
3.994276315789473415e+02 4.049370032363416954e+02 3.944574109285076818e-02
4.067565789473683822e+02 3.965291592677168069e+02 4.306653777086952295e-02
4.140855263157894797e+02 3.874458273835066393e+02 4.368377506013939454e-02
4.214144736842105203e+02 3.762177105117766587e+02 4.442191460829125749e-02
4.287434210526315610e+02 3.625477864211819679e+02 4.870146779886939947e-02
4.360723684210526017e+02 3.480795801735267219e+02 5.123471808839663577e-02
4.434013157894736423e+02 3.341064184029204398e+02 5.330456357375971954e-02
4.507302631578946830e+02 3.196755529398713520e+02 5.540652879955878379e-02
4.580592105263157805e+02 3.073336229428566639e+02 5.748896477054837167e-02
4.653881578947368212e+02 2.929771900521218981e+02 5.910130413734149268e-02
4.727171052631578618e+02 2.806466145233260363e+02 5.935818688377775959e-02
4.800460526315789025e+02 2.688716431863887237e+02 6.210478717631003759e-02
4.873750000000000000e+02 2.555336619420013164e+02 6.174084360989009340e-02
4.947039473684210407e+02 2.453907416736720393e+02 6.215025118802168513e-02
5.020328947368420813e+02 2.352922376376192233e+02 6.130937683729239390e-02
5.093618421052631220e+02 2.208548668421458956e+02 6.599262020338957091e-02
5.166907894736841627e+02 2.140193690565228053e+02 6.077638631240067646e-02
5.240197368421052033e+02 2.037423070252400521e+02 6.388019657086506375e-02
5.313486842105262440e+02 1.850400006507862827e+02 6.973546379329760569e-02
5.386776315789472847e+02 1.850142574105476854e+02 6.911444539192527527e-03
5.460065789473684390e+02 1.537367366695741566e+02 7.998770966907284286e-02
5.533355263157894797e+02 8.566512345679011275e+01 2.716444820861375065e-01
