3.677631578947368585e+00 6.332189725921337775e+00 3.028845142984894559e-02
1.103289473684210620e+01 4.957696619089364987e+00 2.838074497491376025e-02
1.838815789473684248e+01 3.868269753382730158e+00 2.658517914047415706e-02
2.574342105263158231e+01 3.241874663314774807e+00 3.129270591764602566e-02
3.309868421052631504e+01 2.465236245086252165e+00 4.021700745489444756e-02
4.045394736842105488e+01 1.360871606520170252e+00 5.605367469338268932e-02
4.780921052631579471e+01 2.584777600439025491e-01 1.878761554623454566e-01
5.516447368421052744e+01 -8.302491142170964622e-01 -6.269939640923955816e-03
6.251973684210526017e+01 -1.988332209103013559e+00 -2.823034604431895467e-02
6.987500000000000000e+01 -3.047829899725343239e+00 -3.615278587772758484e-02
7.723026315789473983e+01 -4.048269937192870316e+00 -3.372080860901523203e-02
8.458552631578947967e+01 -5.308518063523847808e+00 -4.129330491894313282e-02
9.194078947368421950e+01 -6.844596679409150397e+00 -4.260057096819237082e-02
9.929605263157895934e+01 -8.339741746703609238e+00 -4.707086471465549843e-02
1.066513157894736850e+02 -9.625866988525416446e+00 -4.775209243071202453e-02
1.140065789473684248e+02 -1.017254827356606306e+01 -5.144651657200759176e-02
1.213618421052631646e+02 -9.137004155647915127e+00 -5.676255145592117718e-02
1.287171052631578902e+02 -6.605044655316773650e+00 -5.619799271361843734e-02
1.360723684210526301e+02 -4.527300185873571081e+00 -4.837942982539093772e-02
1.434276315789473699e+02 -2.732411876554010632e+00 -8.261634381076861378e-03
1.507828947368421098e+02 -1.452843749999970901e+00 -1.288091853067535042e-01
1.581381578947368496e+02 -5.152457372116714396e-01 -2.727828308295233151e-01
1.654934210526315894e+02 -6.912673997137233073e-01 -7.404498049643627733e-02
1.728486842105263293e+02 -3.265570934257765873e-02 -2.347791869205999138e+00
1.802039473684210691e+02 -9.943241617801845678e-01 -5.985671637598246470e-02
1.875592105263158089e+02 -7.597943873297765549e-01 -8.558919941400348896e-02
1.949144736842105203e+02 -1.215839422188651042e+00 -1.884155095331765603e-02
2.022697368421052602e+02 -4.737970253717662117e-01 -1.369547286938433694e-01
2.096250000000000000e+02 -4.493789072014635066e-01 -1.512676396256259770e-01
2.169802631578947398e+02 1.391782976214130940e-01 6.272063183097741357e-01
2.243355263157894797e+02 2.311165451290378314e+00 6.164741144761660269e-02
2.316907894736842195e+02 4.037088595008384573e+00 3.136508382308121623e-02
2.390460526315789593e+02 6.431071798249803351e+00 3.022159840815913726e-02
2.464013157894736992e+02 7.675949840913374622e+00 2.626151651063774600e-02
2.537565789473684390e+02 9.301179583287476405e+00 4.043710597423580411e-02
2.611118421052631220e+02 1.017561145608914330e+01 2.043506565184661367e-02
2.684671052631579187e+02 1.094670605750434156e+01 2.811895551240721491e-02
2.758223684210526017e+02 1.221415808166602801e+01 2.909350446013768757e-02
2.831776315789473983e+02 1.255910868576626171e+01 3.595187857258520109e-02
2.905328947368420813e+02 1.302560567766965960e+01 1.740610641538124087e-02
2.978881578947368780e+02 1.418293244862229585e+01 1.778634383109956724e-02
3.052434210526315610e+02 1.467789278254809737e+01 2.620172776866595485e-02
3.125986842105263577e+02 1.451240989724447950e+01 3.163401359903004334e-02
3.199539473684210407e+02 1.462571775078885139e+01 3.354998757630628381e-02
3.273092105263158373e+02 1.477136954384945966e+01 2.651514330972175315e-02
3.346644736842105203e+02 1.459036125754244040e+01 2.743374386931229231e-02
3.420197368421053170e+02 1.435735179352440127e+01 3.675817594423216872e-02
3.493750000000000000e+02 1.401207928211897347e+01 3.304076573140390938e-02
3.567302631578947967e+02 1.341891200278541874e+01 3.370060959770614095e-02
3.640855263157894797e+02 1.306397200266246728e+01 3.172532530661596739e-02
3.714407894736842763e+02 1.241894425200342766e+01 3.424475360117633371e-02
3.787960526315789593e+02 1.177667201879336289e+01 3.454209564629105028e-02
3.861513157894737560e+02 1.114182064236871383e+01 3.538458982853425611e-02
3.935065789473684390e+02 1.042854787180363019e+01 3.509800030144423488e-02
4.008618421052631220e+02 9.673207956127100715e+00 3.965067504578983354e-02
4.082171052631579187e+02 8.754479083472006096e+00 3.945887820200335433e-02
4.155723684210526017e+02 7.451590393240451249e+00 4.228587906516260292e-02
4.229276315789473983e+02 5.987019550508192900e+00 4.649048933458144878e-02
4.302828947368420813e+02 4.279190074378789177e+00 5.489833615163571684e-02
4.376381578947368780e+02 2.129408857760267892e+00 6.561989727826203489e-02
4.449934210526315610e+02 -3.212193227319630195e-01 -2.603865020219548465e-01
4.523486842105263577e+02 -3.009435784498975863e+00 -2.071227010812903835e-02
4.597039473684210407e+02 -5.952674860930982526e+00 -2.985742572830114502e-02
4.670592105263158373e+02 -8.863473047459647702e+00 -3.556356877472336558e-02
4.744144736842105203e+02 -1.225193016003794177e+01 -3.884738529715509731e-02
4.817697368421053170e+02 -1.586141376103608813e+01 -4.290279215438477095e-02
4.891250000000000000e+02 -1.928640529817698734e+01 -4.595529967773603897e-02
4.964802631578947967e+02 -2.306650682532398378e+01 -4.795731736926558270e-02
5.038355263157894797e+02 -2.722213029946777851e+01 -5.254193864637103639e-02
5.111907894736842195e+02 -3.146720696634565684e+01 -5.376110203608102517e-02
5.185460526315789593e+02 -3.588287606782403572e+01 -5.968881819782220766e-02
5.259013157894737560e+02 -4.096691779675211365e+01 -5.310064891173047613e-02
5.332565789473684390e+02 -4.513535012655170675e+01 -6.296789568852524666e-02
5.406118421052631220e+02 -4.913650793650799642e+01 -7.331294148550734913e-02
5.479671052631579187e+02 -4.801960784313735076e+01 -1.199476555757733182e-01
5.553223684210527153e+02 -9.784615384615386802e+01 -2.407766168413747951e-02
