3.690789473684210620e+00 5.847717578505683633e+00
1.107236842105263186e+01 4.408115845377500008e+00
1.845394736842105488e+01 3.771714187403274465e+00
2.583552631578947256e+01 3.718247324724290870e+00
3.321710526315789735e+01 3.613002496248453710e+00
4.059868421052631504e+01 3.420727935809133591e+00
4.798026315789473983e+01 3.564799237492504602e+00
5.536184210526315752e+01 3.485760726784491226e+00
6.274342105263158231e+01 3.745108564940335505e+00
7.012500000000000000e+01 3.922505544327967719e+00
7.750657894736842479e+01 4.044617864673214491e+00
8.488815789473684958e+01 4.467672094016434947e+00
9.226973684210526017e+01 4.794307498123156819e+00
9.965131578947368496e+01 5.093173461196201401e+00
1.070328947368421098e+02 5.788585244955493536e+00
1.144144736842105203e+02 6.303051752679481368e+00
1.217960526315789593e+02 7.047608854595750927e+00
1.291776315789473699e+02 7.529780236367805912e+00
1.365592105263157805e+02 7.835743281284200279e+00
1.439407894736842195e+02 8.156864339249656481e+00
1.513223684210526585e+02 8.049655695653711973e+00
1.587039473684210407e+02 8.213958746944989286e+00
1.660855263157894797e+02 8.097200301542176959e+00
1.734671052631579187e+02 7.975722295362942305e+00
1.808486842105263008e+02 8.074397185293875623e+00
1.882302631578947398e+02 8.141745260757998537e+00
1.956118421052631788e+02 7.903496646161388028e+00
2.029934210526315610e+02 8.001936718974640428e+00
2.103750000000000000e+02 7.783838492760764893e+00
2.177565789473684390e+02 7.944001967854802615e+00
2.251381578947368496e+02 7.876828399079231602e+00
2.325197368421052602e+02 7.682043712325086204e+00
2.399013157894736992e+02 7.714371149115175186e+00
2.472828947368421098e+02 7.590277722993958420e+00
2.546644736842105203e+02 7.200474398484987049e+00
2.620460526315789593e+02 7.062067808822668269e+00
2.694276315789473983e+02 6.681362067156134898e+00
2.768092105263157805e+02 6.540162341098076482e+00
2.841907894736842195e+02 6.326679651896558454e+00
2.915723684210526585e+02 5.922553426894358708e+00
2.989539473684210407e+02 5.787821322431003779e+00
3.063355263157894797e+02 5.379424778956089170e+00
3.137171052631579187e+02 5.241567033826100896e+00
3.210986842105263577e+02 4.973700266011382709e+00
3.284802631578947398e+02 4.547300164304813208e+00
3.358618421052631788e+02 4.397133024468454998e+00
3.432434210526315610e+02 4.126144678645824904e+00
3.506250000000000000e+02 3.704385072072704510e+00
3.580065789473684390e+02 3.554843830816784234e+00
3.653881578947368780e+02 3.144869795249949362e+00
3.727697368421052602e+02 3.017443207542991779e+00
3.801513157894736992e+02 2.783401143536053723e+00
3.875328947368420813e+02 2.401681847573066797e+00
3.949144736842105203e+02 2.302470785464707070e+00
4.022960526315789593e+02 2.095180433344517645e+00
4.096776315789473983e+02 1.751428167111799716e+00
4.170592105263157805e+02 1.689246719983329648e+00
4.244407894736842195e+02 1.381521228687715208e+00
4.318223684210526585e+02 1.361665030050263958e+00
4.392039473684210407e+02 1.247001923841756899e+00
4.465855263157894797e+02 1.025291090070124866e+00
4.539671052631579187e+02 1.117906138125037252e+00
4.613486842105263577e+02 1.000000000000000000e+00
4.687302631578947398e+02 1.208641949167954976e+00
4.761118421052631788e+02 1.348706982973485680e+00
4.834934210526315610e+02 1.450777169920562493e+00
4.908750000000000000e+02 1.916872765793644184e+00
4.982565789473684390e+02 2.332915824420033424e+00
5.056381578947368780e+02 2.776809042480675949e+00
5.130197368421052033e+02 3.649196614664781180e+00
5.204013157894737560e+02 4.420516906653753075e+00
5.277828947368420813e+02 5.719639925716585083e+00
5.351644736842106340e+02 7.001496732522612731e+00
5.425460526315789593e+02 8.560155533458186028e+00
5.499276315789472847e+02 1.079810031896413669e+01
5.573092105263158373e+02 1.296524744106307736e+01
